Name,Speed,Module,First Word Latency,CAS Latency,Price Per GB,Color,Rating,Review Count,Price
Corsair Dominator Titanium 48 GB,DDR5-7600,2 x 24GB,9.474 ns,36,$13.687,Black,0,0,$656.99
Corsair Vengeance RGB Pro SL 32 GB,DDR4-3200,4 x 8GB,10 ns,16,$6.781,Black,0,0,$216.99
PNY Performance 16 GB,DDR5-4800,1 x 16GB,16.667 ns,40,,Black,0,0,$135.97
Corsair ValueSelect 16 GB,DDR4-2133,1 x 16GB,14.065 ns,15,$5.187,Black,0,0,$82.99
G.Skill Ripjaws M5 RGB 64 GB,DDR5-6800,2 x 32GB,10 ns,34,$15.312,White,0,0,$979.99
Kingston FURY Renegade Pro 16 GB,DDR5-5600,1 x 16GB,12.857 ns,36,,Black,0,0,$399.99
Kingston FURY Beast RGB 16 GB,DDR5-6000,2 x 8GB,13.333 ns,40,,Black,3.5,4,0
Corsair Vengeance RGB 48 GB,DDR5-6000,2 x 24GB,10 ns,30,$12.583,Black / Silver,0,0,$603.99
Kingston HyperX Fury 16 GB,DDR4-2666,1 x 16GB,12.003 ns,16,,Black,4.5,2,0
G.Skill Trident Z5 Neo RGB 32 GB,DDR5-6400,2 x 16GB,9.375 ns,30,$15.312,Black,0,0,$489.99
G.Skill Trident Z Royal 16 GB,DDR4-3200,2 x 8GB,10 ns,16,,Silver,4.5,19,0
G.Skill Trident Z5 RGB 32 GB,DDR5-6000,2 x 16GB,10 ns,30,$14.062,Black,4,3,$449.99
Corsair Vengeance RGB 32 GB,DDR5-6200,2 x 16GB,11.613 ns,36,$13.812,White,5,1,$441.99
G.Skill Ripjaws V 16 GB,DDR4-3200,2 x 8GB,10 ns,16,$7.812,Red,4.5,26,$124.99
Patriot Viper Venom 32 GB,DDR5-5600,2 x 16GB,12.857 ns,36,$12.187,Black / White,5,2,$389.99
Kingston FURY Beast RGB 32 GB,DDR5-6000,1 x 32GB,12 ns,36,$12.781,Black,0,0,$409.00
Crucial CT2K16G3ERSLD4160B 32 GB,DDR3-1600,2 x 16GB,13.75 ns,11,$2.281,Green,0,0,$72.98
Corsair Vengeance RGB 32 GB,DDR5-6200,2 x 16GB,11.613 ns,36,$12.656,Black,4,1,$404.99
Corsair Vengeance LPX 16 GB,DDR4-2400,2 x 8GB,11.667 ns,14,$6.062,Black / Yellow,4.5,11,$96.99
Kingston FURY Beast 8 GB,DDR4-3733,1 x 8GB,10.179 ns,19,$11.249,Black,0,0,$89.99
Kingston FURY Beast 8 GB,DDR4-3600,1 x 8GB,9.444 ns,17,$9.373,Black,0,0,$74.98
Corsair Vengeance RGB Pro 256 GB,DDR4-3200,8 x 32GB,10 ns,16,,Black,0,0,0
G.Skill Ripjaws X 16 GB,DDR3-1600,4 x 4GB,11.25 ns,9,,Black / Blue,0,0,0
Biwin Black Opal DW100 RGB 32 GB,DDR5-6400,2 x 16GB,10 ns,32,,Black,0,0,0
Corsair Vengeance 64 GB,DDR5-6400,2 x 32GB,13.125 ns,42,$11.844,Gray,0,0,$757.99
Corsair Vengeance RGB RS 16 GB,DDR4-3200,1 x 16GB,10 ns,16,$5.749,Black / Gray,1,1,$91.99
TEAMGROUP T-Create Classic 32 GB,DDR4-3200,2 x 16GB,13.75 ns,22,$7.187,Silver,4,7,$229.99
G.Skill Value 16 GB,DDR4-2133,4 x 4GB,14.065 ns,15,$5.487,Black,5,2,$87.80
G.Skill Ripjaws X 16 GB,DDR3-2400,2 x 8GB,9.167 ns,11,$4.994,Black / Blue,4.5,11,$79.91
TEAMGROUP Elite 16 GB,DDR4-3200,2 x 8GB,13.75 ns,22,$7.687,Black,5,1,$122.99
Timetec PINNACLE Konduit 16 GB,DDR4-3200,2 x 8GB,10 ns,16,,Black,5,1,0
Patriot Viper Venom 32 GB,DDR5-7200,2 x 16GB,9.444 ns,34,$14.843,Black / White,0,0,$474.99
Kingston Fury Renegade RGB 16 GB,DDR5-7200,1 x 16GB,10.556 ns,38,,Silver / Black,0,0,0
Patriot Viper Elite 5 RGB 16 GB,DDR5-5600,1 x 16GB,13.571 ns,38,$15.538,White,4,1,$248.61
Corsair Vengeance LPX 16 GB,DDR4-3600,2 x 8GB,10 ns,18,$7.187,Black / Yellow,4.5,8,$114.99
Corsair Vengeance RGB Pro 32 GB,DDR4-2666,2 x 16GB,12.003 ns,16,$5.843,Black,4,3,$186.99
Kingston ValueRAM 8 GB,DDR4-2133,1 x 8GB,14.065 ns,15,$5.874,Black / Green,4.5,5,$46.99
Corsair Dominator Platinum RGB 32 GB,DDR5-6000,2 x 16GB,10 ns,30,$14.687,Black,2,1,$469.99
Thermaltake TOUGHRAM XG RGB D5 32 GB,DDR5-6000,2 x 16GB,12 ns,36,,White / Silver,0,0,0
Corsair Dominator Platinum RGB 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,$12.687,White,4,1,$811.99
Kingston FURY Beast 16 GB,DDR4-3200,1 x 16GB,10 ns,16,$8.624,Black,5,1,$137.99
Crucial CT32G4LFD424A 32 GB,DDR4-2400,1 x 32GB,14.167 ns,17,$6.249,Green / Black,0,0,$199.96
G.Skill Flare X5 64 GB,DDR5-6000,2 x 32GB,9.333 ns,28,$14.062,White,0,0,$899.99
Patriot Viper Steel 8 GB,DDR4-3200,2 x 4GB,10 ns,16,,Silver / Black,5,3,$49.99
TEAMGROUP T-Force Vulcan 32 GB,DDR5-5200,2 x 16GB,15.385 ns,40,$12.062,Black,4.5,4,$385.99
Corsair Vengeance 32 GB,DDR5-5200,2 x 16GB,15.385 ns,40,$12.218,Gray,0,0,$390.99
Corsair ValueSelect 8 GB,DDR4-2666,1 x 8GB,13.503 ns,18,$7.247,Black / Yellow,5,1,$57.98
Kingston FURY Renegade 16 GB,DDR4-3600,2 x 8GB,8.889 ns,16,,Black / Silver,0,0,0
TEAMGROUP T-Create Expert 96 GB,DDR5-6800,2 x 48GB,10.588 ns,36,$12.239,White,4,1,$1174.99
Kingston HyperX Predator 16 GB,DDR4-3200,2 x 8GB,10 ns,16,,Black / Silver,4.5,11,0
G.Skill Flare X5 16 GB,DDR5-5600,1 x 16GB,12.857 ns,36,,Black,3.5,4,0
Corsair Vengeance RGB 32 GB,DDR5-6000,2 x 16GB,12 ns,36,$13.656,Black / Silver,0,0,$436.99
TEAMGROUP T-Force Vulcan 64 GB,DDR5-6000,2 x 32GB,12.667 ns,38,,Black,0,0,0
Lexar Ares RGB 32 GB,DDR5-6400,2 x 16GB,10 ns,32,,White,4,1,0
Crucial CT2K64G56C46S5 128 GB,DDR5-5600,2 x 64GB,16.429 ns,46,$7.242,Black,5,1,$926.99
Kingston FURY 64 GB,DDR5-5600,2 x 32GB,14.286 ns,40,,White,0,0,0
ADATA XPG LANCER NEON RGB 32 GB,DDR5-6000,2 x 16GB,10 ns,30,,Black,0,0,0
Silicon Power SP016GBLFU320X02 16 GB,DDR4-3200,1 x 16GB,13.75 ns,22,$5.674,,0,0,$90.79
Corsair Vengeance LPX 32 GB,DDR4-3600,4 x 8GB,10 ns,18,,Black / Yellow,4.5,10,0
Mushkin Redline 32 GB,DDR4-3600,2 x 16GB,8.889 ns,16,,Black,0,0,0
Corsair Vengeance 32 GB,DDR5-6800,2 x 16GB,11.765 ns,40,$12.593,Black,0,0,$402.99
Timetec PINNACLE Konduit RGB 32 GB,DDR4-3200,1 x 32GB,10 ns,16,,White,0,0,0
Corsair Vengeance RGB 32 GB,DDR5-6000,2 x 16GB,12 ns,36,,Black,4.5,10,0
ADATA AD5U480016G-DT 32 GB,DDR5-4800,2 x 16GB,16.667 ns,40,,Black,5,1,0
Crucial CT4G4DFS8213 4 GB,DDR4-2133,1 x 4GB,14.065 ns,15,$7.447,Black / Green,4,8,$29.79
Corsair Vengeance RGB Pro SL 16 GB,DDR4-3600,2 x 8GB,10 ns,18,$7.874,Black,4.5,7,$125.99
Patriot Viper Xtreme 5 48 GB,DDR5-8200,2 x 24GB,9.268 ns,38,$12.333,Black,0,0,$591.99
Kingston Server Premier 64 GB,DDR4-2666,1 x 64GB,14.254 ns,19,,,0,0,$449.99
Kingston HyperX Fury 8 GB,DDR4-2133,2 x 4GB,13.127 ns,14,,Black / White,4.5,90,0
Corsair Vengeance 64 GB,DDR5-4800,2 x 32GB,16.667 ns,40,$11.562,Black,0,0,$739.99
TEAMGROUP Elite 16 GB,DDR5-6000,1 x 16GB,16 ns,48,$12.687,Black,0,0,$202.99
Kingston FURY Beast 32 GB,DDR5-6400,2 x 16GB,10 ns,32,,White,0,0,0
Lexar Hades OC 16 GB,DDR4-3600,2 x 8GB,10 ns,18,,Gray / Black,0,0,0
Patriot Viper Steel 64 GB,DDR4-3600,2 x 32GB,10 ns,18,$9.219,Silver / Black,5,2,$589.99
Crucial Ballistix 8 GB,DDR4-3600,1 x 8GB,8.889 ns,16,,Black,3,1,0
G.Skill Trident Z5 Neo RGB 32 GB,DDR5-6400,2 x 16GB,10 ns,32,$16.250,,5,5,$519.99
Patriot Viper Venom 48 GB,DDR5-6000,2 x 24GB,10 ns,30,$10.208,Black / White,0,0,$489.99
Crucial CT8G4DFS8266 8 GB,DDR4-2666,1 x 8GB,14.254 ns,19,$6.619,Green / Black,4,2,$52.95
Crucial CT2K16G4DFRA266 32 GB,DDR4-2666,2 x 16GB,14.254 ns,19,$5.936,Green,0,0,$189.96
Corsair Vengeance LPX 32 GB,DDR4-2400,2 x 16GB,13.333 ns,16,,Black / Yellow,5,1,0
Corsair Vengeance RGB RT 32 GB,DDR4-3600,2 x 16GB,8.889 ns,16,,Black,4.5,18,0
G.Skill Trident Z5 CK RGB 48 GB,DDR5-8400,2 x 24GB,9.524 ns,40,$14.583,Black,0,0,$699.99
G.Skill Trident Z5 RGB 48 GB,DDR5-7200,2 x 24GB,10 ns,36,$10.416,Black,0,0,$499.99
TEAMGROUP T-Force Xtreem ARGB 32 GB,DDR4-3600,2 x 16GB,10 ns,18,,White,5,1,0
Patriot Signature Premium 8 GB,DDR4-2666,1 x 8GB,14.254 ns,19,$5.874,Black,4,1,$46.99
G.Skill Ripjaws V 128 GB,DDR4-4000,4 x 32GB,9 ns,18,,Black,0,0,0
Corsair Dominator Platinum 16 GB,DDR3-2400,4 x 4GB,7.5 ns,9,$31.328,Black / Silver,0,0,$501.25
TEAMGROUP T-Create Expert 32 GB,DDR5-7200,2 x 16GB,9.444 ns,34,$14.843,Black,5,1,$474.99
Corsair Vengeance RGB Pro 16 GB,DDR4-3600,2 x 8GB,10 ns,18,$7.937,Black,4.5,10,$126.99
TEAMGROUP T-Create Expert 96 GB,DDR5-6400,2 x 48GB,10 ns,32,$10.417,Black / Gold,0,0,$999.99
TEAMGROUP T-Force Delta RGB 64 GB,DDR5-6000,2 x 32GB,10 ns,30,,White,0,0,0
Patriot Viper 4 16 GB,DDR4-3200,2 x 8GB,10 ns,16,,Red / Black,4.5,7,0
TEAMGROUP T-Force Xtreem 32 GB,DDR5-7200,2 x 16GB,9.444 ns,34,$15.312,Pink,0,0,$489.99
Corsair Vengeance RGB 48 GB,DDR5-6000,2 x 24GB,12 ns,36,,Black,0,0,0
Kingston FURY Beast 8 GB,DDR4-2666,1 x 8GB,12.003 ns,16,,Black,0,0,0
Kingston FURY Beast RGB 16 GB,DDR5-5600,1 x 16GB,12.857 ns,36,$23.349,Black,0,0,$373.58
TEAMGROUP T-Force DELTAα RGB 32 GB,DDR5-5600,2 x 16GB,14.286 ns,40,$13.265,White,0,0,$424.49
Patriot Viper 3 16 GB,DDR3-1600,2 x 8GB,11.25 ns,9,$3.062,Black / Silver,5,5,$48.99
G.Skill Trident Z5 Neo 128 GB,DDR5-6000,2 x 64GB,12 ns,36,$11.453,Black,0,0,$1465.99
G.Skill Trident Z5 RGB 64 GB,DDR5-6000,2 x 32GB,10 ns,30,$11.109,White / Black,5,1,$710.99
G.Skill Trident Z5 Neo RGB 64 GB,DDR5-6000,2 x 32GB,10.667 ns,32,$11.457,Black / Silver,4.5,2,$733.22
G.Skill Trident Z5 Neo RGB 64 GB,DDR5-6000,2 x 32GB,10 ns,30,$14.687,Black,0,0,$939.99
G.Skill Trident Z Neo 32 GB,DDR4-4000,2 x 16GB,9 ns,18,$7.187,Black / Silver,4.5,4,$229.99
Corsair Vengeance RGB Pro SL 64 GB,DDR4-3600,4 x 16GB,10 ns,18,$6.551,White,3.5,2,$419.24
Apacer Panther-Golden 8 GB,DDR4-2666,1 x 8GB,12.003 ns,16,,Black / Gold,5,1,0
G.Skill Trident Z5 Royal 32 GB,DDR5-7200,2 x 16GB,9.444 ns,34,$16.562,Silver,5,3,$529.99
Crucial Ballistix 16 GB,DDR4-3600,2 x 8GB,8.889 ns,16,,Black,4.5,35,0
Patriot Viper Elite 5 RGB TUF GAMING ALLIANCE 48 GB,DDR5-6600,2 x 24GB,10.303 ns,34,$9.375,White,0,0,$449.99
Kingston Fury Renegade RGB 32 GB,DDR5-6000,2 x 16GB,10.667 ns,32,,Silver / Black,5,3,0
Crucial Ballistix 32 GB,DDR4-3200,2 x 16GB,10 ns,16,,White,5,8,0
TEAMGROUP T-Force Xtreem ARGB 16 GB,DDR4-3600,2 x 8GB,10 ns,18,,White,4.5,4,0
Klevv FIT V 32 GB,DDR5-6000,2 x 16GB,10 ns,30,,Black,5,1,0
G.Skill Aegis 32 GB,DDR4-3200,4 x 8GB,10 ns,16,$6.718,Red / Black,5,1,$214.99
G.Skill Trident Z Royal 64 GB,DDR4-3600,8 x 8GB,7.778 ns,14,,Gold,0,0,0
Kingston KVR21R15D4/16 16 GB,DDR4-2133,1 x 16GB,14.065 ns,15,$4.407,Black / Green,5,1,$70.52
G.Skill Trident Z5 Neo 32 GB,DDR5-5600,2 x 16GB,10 ns,28,,Black,5,1,0
Kingston FURY 32 GB,DDR5-5200,2 x 16GB,15.385 ns,40,,White,0,0,0
Silicon Power SP016GBLFU320B22 16 GB,DDR4-3200,2 x 8GB,13.75 ns,22,$7.812,,4.5,11,$124.99
TEAMGROUP T-Create Classic 32 GB,DDR5-6000,2 x 16GB,16 ns,48,$11.562,Black,4.5,6,$369.99
Kingston FURY Beast 32 GB,DDR4-3600,1 x 32GB,9.444 ns,17,$7.656,Black,0,0,$244.98
Patriot Viper Steel 8 GB,DDR4-3000,1 x 8GB,10.667 ns,16,,Silver / Black,5,1,0
Kingston FURY Beast RGB 128 GB,DDR5-5200,4 x 32GB,15.385 ns,40,,Black,5,1,0
TEAMGROUP T-Force Delta RGB 32 GB,DDR5-5200,2 x 16GB,15.385 ns,40,$12.500,Black,0,0,$399.99
Corsair Vengeance LPX 32 GB,DDR4-3200,2 x 16GB,10 ns,16,,White,5,6,0
Crucial CT2K32G4LFQ4213 64 GB,DDR4-2133,2 x 32GB,14.065 ns,15,,Black / Green,0,0,0
Corsair CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK16GX4M2C3000C16W 16 GB,DDR4-3000,2 x 8GB,10.667 ns,16,,White / Black,4.5,8,0
Corsair Vengeance 32 GB,DDR5-6400,2 x 16GB,10 ns,32,$13.625,Black / Gray,5,1,$435.99
Corsair Vengeance LPX 8 GB,DDR4-2400,2 x 4GB,13.333 ns,16,,Black / Yellow,4.5,25,0
Samsung M378B5173DB0-CK0 4 GB,DDR3-1600,1 x 4GB,13.75 ns,11,,Green,4,4,0
G.Skill Trident Z5 RGB 96 GB,DDR5-6400,2 x 48GB,10 ns,32,$11.042,White / Black,0,0,$1059.99
TEAMGROUP T-Force Vulcan 16 GB,DDR5-5600,2 x 8GB,14.286 ns,40,,Black,0,0,0
ADATA XPG LANCER RGB 32 GB,DDR5-6000,2 x 16GB,10 ns,30,,Black,0,0,0
Kingston KVR1333D3N9HK2/8G 8 GB,DDR3-1333,2 x 4GB,13.503 ns,9,$6.249,Green,5,2,$49.99
Kingston FURY 32 GB,DDR5-5200,1 x 32GB,15.385 ns,40,,White,0,0,0
Crucial CT24G56C46S5 24 GB,DDR5-5600,1 x 24GB,16.429 ns,46,$7.833,Black,0,0,$187.99
Silicon Power SP032GBSVU560F22 32 GB,DDR5-5600,2 x 16GB,16.429 ns,46,$9.962,Black,0,0,$318.79
G.Skill Trident Z5 Neo RGB 64 GB,DDR5-6000,2 x 32GB,12 ns,36,$11.719,Black,0,0,$749.99
Corsair Vengeance RGB RS 32 GB,DDR4-3600,2 x 16GB,10 ns,18,$6.781,Black / Gray,5,4,$216.99
Kingston ValueRAM 16 GB,DDR5-4800,1 x 16GB,16.667 ns,40,,Green,0,0,0
Klevv CRAS X RGB 16 GB,DDR4-3200,2 x 8GB,10 ns,16,$6.874,Black,5,1,$109.99
Corsair Vengeance RGB Pro 32 GB,DDR4-3000,2 x 16GB,10.667 ns,16,,Black,5,1,0
G.Skill Trident Z Neo 32 GB,DDR4-3600,4 x 8GB,10 ns,18,$8.437,Silver / Black,4.5,4,$269.99
Kingston KVR16N11S8/4 4 GB,DDR3-1600,1 x 4GB,13.75 ns,11,$5.645,Green,4,4,$22.58
TEAMGROUP T-Force Vulcan 16 GB,DDR5-5200,1 x 16GB,15.385 ns,40,,Red,0,0,0
TEAMGROUP Xtreem 48 GB,DDR5-7600,2 x 24GB,9.474 ns,36,$11.146,Black,0,0,$534.99
G.Skill Ripjaws V 32 GB,DDR4-2400,2 x 16GB,12.5 ns,15,,Red,5,7,0
Kingston FURY Beast RGB 128 GB,DDR5-5600,2 x 64GB,12.857 ns,36,,Black,0,0,0
Patriot Viper Steel RGB 16 GB,DDR4-3600,2 x 8GB,11.111 ns,20,,Black,0,0,0
Corsair Vengeance 32 GB,DDR5-6400,2 x 16GB,10 ns,32,$13.625,White / Gray,5,2,$435.99
ADATA XPG SPECTRIX D35G RGB 32 GB,DDR4-3600,2 x 16GB,10 ns,18,,Black,5,1,0
Timetec 75TT24NU2R8-8G 16 GB,DDR4-2400,1 x 16GB,14.167 ns,17,,Black,0,0,0
ADATA XPG LANCER RGB 32 GB,DDR5-5200,2 x 16GB,14.615 ns,38,,Black,4.5,2,0
G.Skill F4-3200C16Q2-128GTZKY 128 GB,DDR4-3200,8 x 16GB,10 ns,16,$8.232,Black / Yellow,0,0,$1053.69
Corsair Dominator Titanium 32 GB,DDR5-7000,2 x 16GB,9.714 ns,34,$15.906,Black,0,0,$508.99
Corsair Vengeance RGB 64 GB,DDR5-6600,4 x 16GB,9.697 ns,32,$14.312,Black / Gray,0,0,$915.99
G.Skill Trident Z5 Royal 48 GB,DDR5-8400,2 x 24GB,9.524 ns,40,$13.541,Gold,0,0,$649.99
TEAMGROUP T-Create Classic 16 GB,DDR4-3200,2 x 8GB,13.75 ns,22,$6.687,Silver,4,4,$106.99
Silicon Power XPOWER Storm RGB 32 GB,DDR5-6000,2 x 16GB,12 ns,36,$12.937,Black,0,0,$413.97
ADATA XPG Lancer Blade RGB 32 GB,DDR5-6000,2 x 16GB,11.333 ns,34,,White,0,0,0
Corsair Vengeance 32 GB,DDR3-2133,4 x 8GB,9.376 ns,10,,Black / Silver,4.5,2,0
TEAMGROUP T-Force DELTAα RGB 16 GB,DDR5-6000,2 x 8GB,12.667 ns,38,,Black,5,1,0
ADATA XPG Lancer Blade 16 GB,DDR5-6000,1 x 16GB,10 ns,30,,Black,0,0,0
G.Skill Trident Z5 Royal 96 GB,DDR5-6400,2 x 48GB,10 ns,32,,Silver,0,0,0
Corsair Vengeance RGB Pro 16 GB,DDR4-3000,2 x 8GB,10 ns,15,$7.499,Black,4.5,17,$119.99
Corsair Vengeance RGB 32 GB,DDR5-6600,2 x 16GB,11.515 ns,38,$12.937,Black,5,2,$413.99
G.Skill Ripjaws V 8 GB,DDR4-2666,1 x 8GB,14.254 ns,19,$7.499,Red / Black,0,0,$59.99
Kingston FURY 64 GB,DDR5-5600,4 x 16GB,14.286 ns,40,,White,0,0,0
Corsair Dominator Platinum RGB 16 GB,DDR4-3600,2 x 8GB,10 ns,18,,Black,4.5,6,0
Corsair Vengeance LPX 32 GB,DDR4-3000,1 x 32GB,10.667 ns,16,,Black / Yellow,5,2,0
G.Skill Trident X 32 GB,DDR3-2400,4 x 8GB,8.333 ns,10,,Black / Red,4.5,8,0
Corsair Vengeance RGB Pro 32 GB,DDR4-3200,4 x 8GB,10 ns,16,,White,4.5,32,0
Kingston FURY Beast 128 GB,DDR5-5600,4 x 32GB,14.286 ns,40,,White,5,1,0
G.Skill Trident Z5 RGB 32 GB,DDR5-6000,2 x 16GB,10 ns,30,$14.062,White / Black,0,0,$449.99
G.Skill Ripjaws S5 32 GB,DDR5-5600,2 x 16GB,10 ns,28,,White,0,0,0
Corsair Vengeance RGB 64 GB,DDR5-6000,2 x 32GB,10 ns,30,$13.765,White / Gray,5,1,$880.99
TEAMGROUP T-Force Vulcan 32 GB,DDR5-6400,2 x 16GB,12.5 ns,40,,Black,5,2,0
TEAMGROUP T-Force Vulcan Z 32 GB,DDR4-3200,2 x 16GB,10 ns,16,$5.625,Red,5,5,$179.99
Silicon Power XPOWER Zenith RGB Gaming 32 GB,DDR4-3600,2 x 16GB,10 ns,18,$7.343,Black,5,1,$234.97
Patriot Viper Venom 32 GB,DDR5-6000,1 x 32GB,10 ns,30,$19.211,Black / White,5,1,$614.76
G.Skill Trident Z5 RGB 48 GB,DDR5-8200,2 x 24GB,9.756 ns,40,$11.458,Black,0,0,$549.99
Kingston KCP421ND8/16 16 GB,DDR4-2133,1 x 16GB,14.065 ns,15,$4.987,Green / Black,0,0,$79.79
Kingston ValueRAM 16 GB,DDR4-2666,1 x 16GB,14.254 ns,19,,Green,0,0,0
Kingston FURY Renegade Pro 256 GB,DDR5-5600,8 x 32GB,12.857 ns,36,,Black,0,0,$3799.99
Kingston ValueRAM 8 GB,DDR4-2400,1 x 8GB,14.167 ns,17,$7.824,Green,4,3,$62.59
G.Skill TridentZ RGB 32 GB,DDR4-3600,2 x 16GB,7.778 ns,14,,Black,0,0,0
Biwin Black Opal DW100 RGB 32 GB,DDR5-6000,2 x 16GB,10 ns,30,,White,0,0,0
Kingston Fury Renegade RGB 32 GB,DDR5-7200,2 x 16GB,10.556 ns,38,,Silver / Black,0,0,0
G.Skill Ripjaws 16 GB,DDR4-2400,2 x 8GB,13.333 ns,16,$6.874,Black,4.5,2,$109.99
PNY XLR8 32 GB,DDR4-3600,2 x 16GB,10 ns,18,,Black,5,1,$387.95
TEAMGROUP T-Force Delta RGB 32 GB,DDR5-8000,2 x 16GB,9.5 ns,38,$15.625,White,0,0,$499.99
Patriot Viper Venom 32 GB,DDR5-6200,2 x 16GB,12.903 ns,40,,Black / White,0,0,0
TEAMGROUP T-Force Vulcan Eco 32 GB,DDR5-6000,2 x 16GB,10 ns,30,$13.750,Silver,4.5,2,$439.99
Kingston ValueRAM 1 GB,DDR2-667,1 x 1GB,14.993 ns,5,$11.950,Green,4,1,$11.95
Silicon Power XPOWER Gaming 16 GB,DDR4-3200,2 x 8GB,10 ns,16,,Gray,0,0,$118.97
Corsair Vengeance RGB 32 GB,DDR5-5600,2 x 16GB,12.857 ns,36,,Black,4,2,0
Biwin Black Opal DW100 RGB 32 GB,DDR5-8200,2 x 16GB,8.78 ns,36,,Black,0,0,0
G.Skill Trident Z Royal 128 GB,DDR4-4000,4 x 32GB,9 ns,18,,Silver,5,1,0
G.Skill Ripjaws V 8 GB,DDR4-2400,2 x 4GB,12.5 ns,15,,Black / Red,4.5,32,0
Corsair Dominator Titanium 48 GB,DDR5-7200,2 x 24GB,10 ns,36,$13.646,Black,0,0,$654.99
ADATA XPG SPECTRIX D35G RGB 8 GB,DDR4-3200,1 x 8GB,10 ns,16,,Black,0,0,0
Corsair Dominator Platinum RGB 64 GB,DDR5-6600,4 x 16GB,9.697 ns,32,,Black,4,2,0
Timetec PINNACLE Konduit 32 GB,DDR4-3200,1 x 32GB,10 ns,16,,Black,0,0,0
Patriot Viper Elite 5 Ultra 32 GB,DDR5-6000,2 x 16GB,9.333 ns,28,,Black,4,1,0
Corsair Dominator Platinum RGB 64 GB,DDR5-6600,2 x 32GB,9.697 ns,32,$14.703,Black,0,0,$940.99
Gigabyte AORUS RGB 16 GB,DDR4-3600,2 x 8GB,10 ns,18,,Black,4,3,0
GeIL Dragon RAM 32 GB,DDR4-3000,2 x 16GB,10 ns,15,,White / Gold,0,0,0
Corsair Dominator Platinum RGB 32 GB,DDR5-5600,2 x 16GB,12.857 ns,36,$13.812,Gray / Black,5,1,$441.99
TEAMGROUP T-Force Vulcan 32 GB,DDR5-5600,2 x 16GB,12.857 ns,36,,Black,5,1,0
Kingston FURY Beast 16 GB,DDR4-3600,1 x 16GB,10 ns,18,,Black,0,0,0
Kingston FURY Beast 64 GB,DDR4-3200,4 x 16GB,10 ns,16,,Black,5,1,0
G.Skill Trident Z5 Neo RGB 96 GB,DDR5-6000,2 x 48GB,8.667 ns,26,,Silver / Black,0,0,0
Corsair Vengeance LPX 128 GB,DDR4-3200,4 x 32GB,10 ns,16,,Black / Yellow,4.5,3,0
Kingston Fury Beast RGB Special Edition 16 GB,DDR4-3600,2 x 8GB,9.444 ns,17,,White,3.5,2,0
Kingston FURY Renegade 96 GB,DDR5-6400,2 x 48GB,10 ns,32,,Silver / Black,0,0,$759.99
G.Skill Ripjaws M5 Neo RGB 32 GB,DDR5-6000,2 x 16GB,12 ns,36,,White,5,2,0
ADATA XPG LANCER RGB 32 GB,DDR5-6400,2 x 16GB,10 ns,32,,White,5,2,0
Gigabyte AORUS 32 GB,DDR5-5200,2 x 16GB,15.385 ns,40,,Black,5,3,0
Corsair Dominator Platinum RGB 32 GB,DDR5-5200,2 x 16GB,15.385 ns,40,$13.312,White,4,1,$425.99
Kingston KVR21R15D4K4/64 64 GB,DDR4-2133,4 x 16GB,14.065 ns,15,,Black / Green,0,0,0
TEAMGROUP T-Create Expert 16 GB,DDR4-3600,2 x 8GB,10 ns,18,,Gray,4.5,3,0
Corsair Vengeance 64 GB,DDR5-5200,2 x 32GB,15.385 ns,40,$11.640,White,0,0,$744.99
ADATA AD4U266638G19-S 8 GB,DDR4-2666,1 x 8GB,14.254 ns,19,,Green / Black,4,1,0
Silicon Power SP032GBLVU480F22 32 GB,DDR5-4800,2 x 16GB,16.667 ns,40,,,0,0,0
Corsair Vengeance 32 GB,DDR5-4800,2 x 16GB,16.667 ns,40,$11.875,Black / White,0,0,$379.99
G.Skill Ripjaws S5 32 GB,DDR5-6800,2 x 16GB,10 ns,34,$14.687,Black,5,1,$469.99
G.Skill Ripjaws V 64 GB,DDR4-3200,2 x 32GB,10 ns,16,,Black,5,3,0
Kingston Server Premier 64 GB,DDR4-2666,1 x 64GB,14.254 ns,19,$9.531,,0,0,$609.98
G.Skill Trident Z5 RGB 32 GB,DDR5-5600,2 x 16GB,14.286 ns,40,$12.865,Black,0,0,$411.69
TEAMGROUP T-Create Expert 64 GB,DDR5-6400,2 x 32GB,10.625 ns,34,$12.469,White,5,2,$797.99
Kingston FURY Renegade Pro 128 GB,DDR5-5600,4 x 32GB,10 ns,28,$14.023,Black,0,0,$1795.00
Corsair Vengeance 32 GB,DDR5-6200,2 x 16GB,10.323 ns,32,$13.656,Black / Silver,0,0,$436.99
Corsair Vengeance RGB 64 GB,DDR5-6200,2 x 32GB,10.323 ns,32,$13.812,Black / Silver,0,0,$883.99
Corsair Vengeance RGB 32 GB,DDR5-5600,2 x 16GB,12.857 ns,36,,White,5,3,0
G.Skill Trident Z5 Neo RGB 48 GB,DDR5-8000,2 x 24GB,10 ns,40,$12.291,Black,0,0,$589.99
Klevv FIT V 32 GB,DDR5-6000,2 x 16GB,9.333 ns,28,,Black,0,0,0
Corsair Vengeance RGB Pro SL 64 GB,DDR4-3200,4 x 16GB,10 ns,16,$5.828,Black,0,0,$372.99
